season,workingday,temp,humidity,windspeed,count
summer,1,25.497440848689376,47.395838306777065,2.6673998494448847,245
summer,1,19.91524292025282,41.61981537046266,22.738217127633053,116
summer,0,23.535417206036414,97.31339086931258,33.739315108370526,0
summer,1,31.067149534361548,64.61670610000351,33.876580694184234,176
summer,0,22.11829239916489,47.78216312244061,18.65613092111918,112
spring,0,5.911611790905106,66.43740807949568,47.084599332901526,0
fall,0,32.92846086520933,31.13573610765564,8.36785161183905,263
summer,1,25.685802530946834,55.523499936176236,25.01797231077803,180
winter,1,25.295401573317395,70.0987457136851,34.54419882754114,69
fall,1,11.470254571931516,59.11182654339611,34.85679029459046,0
fall,0,24.766564106979715,52.14230405234594,32.43194783844078,65
summer,0,16.815932169624755,99.50787111197586,13.764410672593009,0
spring,0,24.536989311244763,90.42518097191416,7.810328434331098,24
summer,0,8.197790909239721,69.87247665275521,31.797016341335542,0
spring,0,24.73535913809108,65.55018889458262,29.965105806971888,54
winter,0,34.98241177311999,69.65283838596673,8.967800514462049,87
fall,1,6.446361165816681,36.10496862579466,35.25695727852817,0
winter,1,34.31522552663952,51.61101946114549,22.75859958668282,261
spring,1,17.20723882168612,23.156762631271945,33.38802958015765,118
spring,1,31.122603510117774,58.04368299894613,41.868353988507536,143
winter,0,28.471564521748203,63.44196671661305,8.486421428846159,110
spring,0,22.010487829600034,38.21997888825677,0.9572433998418339,105
winter,1,27.153476277539795,97.1223077732411,38.955129319789336,0
fall,0,31.355466839040435,92.75636887497936,30.484871257630797,34
winter,1,17.12420964953099,77.77145883647248,34.98197848110608,0
fall,1,14.810994846897161,62.670930301229006,41.90774874943213,0
winter,1,25.02780156690754,89.5975327718148,40.14054674122502,0
spring,0,29.23537825823776,30.452187505877035,48.046007346441236,179
winter,1,27.868554043298474,83.2407835419908,26.79675394260591,55
spring,1,28.934409465759035,29.985665117347864,24.42478163299527,244
winter,1,18.06749944438799,83.53685300395243,20.094359994536504,0
winter,0,29.535026485250647,42.06140546010856,7.684552142210227,164
summer,0,8.606271661118253,90.16724648145511,28.63036164410112,0
spring,1,21.334672938825488,95.52336750603183,13.85062621629894,0
summer,0,5.172759814943647,31.90367755240925,46.06537561064877,0
spring,0,14.737574897008109,57.01404840523148,29.15954021385488,0
summer,0,15.993846046141936,98.47899025301481,29.642009025405507,0
fall,0,16.885180748277662,58.67259487785173,17.746233043850502,0
winter,0,25.864016200695865,89.08380180116362,2.5994675988853744,0
spring,0,16.65674303811037,67.09852177050558,1.587188268649431,9
spring,0,18.460808678675917,50.02639263356815,21.166757207659874,48
winter,0,12.126323926229823,42.862684442069614,4.228268904861893,15
spring,0,16.197553748880203,36.257847286886985,30.342347777006957,36
spring,0,11.818088817894544,80.94385531021578,44.04865028198287,0
summer,1,7.195877713053309,50.92324054584223,44.14574082593611,0
spring,1,23.103457801441337,60.90203697606009,32.95227050661162,100
fall,0,25.046383956650487,59.386038400094556,10.56159157364655,65
fall,1,23.584710380288435,66.1823223386505,43.149841567943604,56
winter,1,18.90482131401717,89.24617164996418,44.30467176566041,0
spring,0,16.393573405376895,98.45914748667435,9.832679247647935,0
winter,0,30.900009487154758,52.606736685905354,36.871304288533864,53
fall,0,20.572453554086543,86.20151376850424,14.325977446356147,0
spring,1,19.37545632889193,81.16222357237741,40.13201561764648,35
spring,1,5.76926197419307,65.88231611644586,49.86189499518014,0
winter,0,15.237434828784691,96.48377148895464,1.5013002664696407,0
fall,0,16.405868563575712,36.037961242272225,44.86829328954659,27
spring,0,16.964683426907015,28.74113682476971,31.131526679932904,84
winter,1,22.40517107681997,88.31695735643378,48.669130958241055,0
fall,1,21.008076401806353,55.13198533069986,23.25047587632138,58
winter,1,23.23715278380334,87.75750833656484,42.369396528568686,0
summer,1,27.94649784626385,91.44721641563319,3.1197034299138613,125
spring,0,29.389572161482803,24.996607489525715,16.763952503914787,230
summer,0,26.543692286794833,90.67718103888485,3.3508268875604985,56
fall,0,33.66571087864804,55.86552442955377,48.76715667395353,151
summer,0,5.546977480290849,60.83459912033858,40.84869536359184,0
summer,1,10.873339570506383,70.12740088745682,42.62737106229852,0
fall,1,5.226886249344264,94.11060853840694,46.89826157169471,0
winter,0,24.42424142463809,21.52928755438112,4.255174305989268,181
summer,0,31.94091646849961,58.14747746542537,19.27987962566667,177
winter,1,12.304468897288977,75.01776339444486,3.551744452200106,0
summer,0,32.8110363438892,77.81655661585827,10.53965507750143,135
winter,1,6.808021708686826,75.40259452296864,11.468288851883617,0
fall,0,33.03308080416543,30.75481035264975,23.455360552378934,230
summer,0,15.548680617189031,43.9516470697345,13.428108372682129,35
fall,0,8.042624853476497,48.69724203336108,5.048905340888055,0
summer,0,19.57615277558977,84.3549766143604,8.374554454705386,0
fall,0,12.70329703161524,42.30078979316424,7.363778177604546,49
fall,0,13.546187058857685,36.85639710937625,48.653839895614915,0
summer,0,14.218698947788598,96.5958415230477,37.96462534592368,0
summer,1,29.090776934979903,20.709062809077512,48.3880732634781,328
summer,1,21.174838300257633,99.82566845455825,21.987024325395428,0
spring,1,14.33923097468011,74.14570390859166,13.91842408313283,21
winter,1,23.31001349932755,86.27754395592936,39.91465986045933,0
spring,1,26.484520226695807,43.56955170769545,16.31269590205734,213
spring,0,13.178720022006013,21.145222213364796,14.969168685267414,106
fall,0,17.406473045760546,79.0295614849224,11.62529961039156,0
summer,1,8.656582800108428,86.73156776005406,6.483948911211767,0
winter,0,10.43448048604041,79.23809055628153,12.823153050838298,0
fall,1,25.433535618949485,31.428022984067088,17.765987423694384,205
spring,1,10.443150430868808,80.27423378055752,33.69971040728652,0
summer,0,20.754901510011805,81.51382256861127,3.128242110972579,26
fall,0,26.27138785167298,72.6832412536044,10.525346983267148,82
summer,0,8.206307692842316,81.28927462364689,40.45118201458382,0
fall,1,22.019366588867108,87.67371517421857,7.346096179188538,52
summer,0,12.696883511040912,69.08832913899667,17.132257326126076,0
spring,1,33.887806257127394,27.088377117574325,43.23294609290701,259
winter,1,19.50636940159774,59.01022477337687,7.746265557172133,45
spring,1,29.179776493254742,26.211946773728407,4.136841780909495,293
winter,0,21.506796264687853,52.60344248259447,24.22689975400054,38
summer,0,6.302375985644575,52.56851913005021,15.12097556392682,0
fall,1,23.994541267820672,25.280787531219325,28.170418224192705,235
spring,0,33.54210026619971,47.905642717558344,40.19024452417376,182
winter,0,23.048354604389935,28.879847903305187,6.857424407637158,144
spring,0,29.575665782803707,84.65881680073777,29.03495422771425,2
winter,1,31.526193900452235,95.81504207715766,25.275438019493198,17
spring,1,11.842393158467974,25.78531802063509,7.203939300659979,127
winter,0,11.361345197246798,96.40921658333612,31.19992427644912,0
winter,1,23.32942966552975,61.80612794693961,13.682020893038583,112
summer,0,17.330854094201143,43.96525423630991,24.391715927200625,60
winter,0,30.19583908600161,26.14896602209308,4.113616213853094,308
summer,0,32.000693701940335,60.04994144563342,22.979202860681152,223
winter,0,15.602641379081543,83.56124355925989,15.323173402141016,0
fall,1,12.106116769234461,76.56691818133585,41.119060559267716,0
fall,1,28.415765457315853,24.0180809171179,2.848936349868414,312
fall,1,13.244181066444083,25.832146829432283,20.930363745916498,146
winter,0,29.67842955541035,52.229862610610965,22.9215712065719,74
summer,0,17.712147609462885,43.623239523835466,36.250303814955934,7
summer,0,25.026496978744113,38.59074584448383,28.714378754510548,135
winter,1,7.866059415040045,42.48035991269709,33.360616859709054,0
fall,0,23.71577974029719,84.27861946375077,38.8524642825878,0
fall,1,18.55303036211687,94.33824429054832,43.11014868290944,0
summer,1,22.59825389526422,52.408215562205314,15.693774836123525,125
fall,1,10.040426232345903,92.48888017059977,26.901135268195148,0
spring,1,27.106212348325464,45.71965609983056,42.005403921959996,182
summer,1,30.883912326296855,58.11495890750333,49.472556548252825,149
fall,1,11.50219400272327,38.08231982527998,44.47596555218816,0
summer,0,7.871436665604852,71.23808337406751,18.57336313121884,0
spring,0,5.709157581390092,98.31848921398472,9.758325860932521,0
summer,1,24.25914501329798,68.2794476834703,24.469626870329435,107
summer,1,23.212821082663424,48.62512672908391,37.08207259180211,129
summer,0,21.4009223814221,71.82539567924226,24.62845353766488,17
summer,1,11.958412883479262,29.833654277231005,24.159043165683425,94
spring,1,16.72717987716544,91.09272642123189,41.91152105409003,0
winter,0,22.834290055585193,60.24671606238691,18.070188953359317,12
summer,1,19.90300576577508,55.94797936317136,42.98973374058228,89
summer,1,34.63356560644662,66.86918307628153,20.340240047586178,233
fall,1,9.093192576701995,69.9827090231522,16.41165528391697,0
summer,0,25.854336621427812,25.742064498121042,22.69949555998495,182
fall,0,17.129563043128762,74.60937769787219,38.12234793374342,0
winter,0,17.84598844776844,39.35453442524236,6.300101393199714,6
spring,1,26.527932969745287,77.11621060052718,9.82096079360087,113
spring,1,25.77308453973109,85.80278355073574,47.5722412831546,54
winter,0,34.73767981106565,84.31668060420162,8.77458136906787,54
spring,1,8.851828683623758,64.20007739263113,28.38636589655273,0
winter,1,8.12328948152499,61.613591384860094,28.965723333096893,0
winter,1,26.730164513862235,31.430076907152937,24.48122310251224,227
winter,1,22.351607510192274,82.02769203225085,32.23726242884093,0
spring,1,13.224819996794176,41.71275043573715,11.491336289880921,62
fall,0,7.382581069669598,59.73563382543573,27.633113388837412,0
winter,1,7.569747487892916,42.74192743420134,18.608662762344856,0
summer,0,31.825726239923547,30.706269039975453,33.08336298145945,287
spring,1,10.756019741562287,70.36461575133893,7.061177168657473,0
winter,0,14.701146863465622,24.346562785832305,28.543870841973813,40
winter,1,11.79969206680964,79.891618730096,9.263517769166185,0
summer,0,15.649889174958119,45.406943620889336,13.93215315575182,59
fall,1,7.082715282382801,20.010775440358827,10.93549001617916,54
fall,0,20.57179372724811,60.89033113897838,9.141888993440855,59
fall,1,7.028376907766447,23.74815268220825,41.28554757803335,22
winter,0,29.010695234670848,42.09356462567196,14.285378383044517,152
winter,1,12.011362457312991,76.5581189964573,46.35618909322247,0
winter,0,21.200357438135317,25.015169729749267,48.49632626725954,106
spring,0,31.402372626843746,87.1470793884802,28.563023496854868,66
summer,1,24.526321071415826,20.30559381268665,7.15005613328632,269
winter,1,20.988733596540058,39.74590953615218,18.727412168979065,147
summer,0,14.730012593461268,79.27232449216572,39.8866131674107,0
summer,1,14.990057391745937,45.30161197834454,18.369536434853522,76
fall,0,25.084608655945704,28.15139104528108,4.350860915139437,170
spring,0,34.82418083663502,48.81871350403423,27.839245546409398,155
winter,0,24.855175695481357,41.63146291076204,42.25604257480174,82
fall,1,21.733502521100746,87.41695217284439,39.79631935717512,0
fall,0,26.919515307177384,45.06783340681145,8.756157006517661,120
winter,0,18.956168368511545,83.11459774208058,33.63823072062333,0
summer,1,6.804270278023557,91.34977158485879,11.025213171782354,0
fall,1,21.868904476337296,54.70539356612236,10.910376727608611,114
summer,1,33.728758535161404,92.79545150835136,43.70358866525926,95
spring,1,10.259088270729789,50.18544431705543,12.483447637011508,0
summer,0,25.700146724619973,97.12627331920865,13.16236732590056,0
spring,0,11.028010659771695,27.143161962045834,0.03266953806497774,80
summer,0,21.074830534192436,74.96154132025941,43.53345170627588,0
fall,0,7.900293489401589,59.5051232365543,39.62974066045673,0
fall,1,18.511128087745554,51.011904436451765,31.3664467545339,42
spring,0,27.684899866857382,70.61695029988807,37.51328819694211,53
winter,0,15.427145727169462,76.3085673307465,7.60242837122459,0
spring,1,24.94735173461654,20.349061572024727,22.916179729378772,258
spring,0,28.863498823691877,33.3562470997759,17.560969367439043,191
summer,0,32.81533458438358,77.0436840507455,4.688826312850825,156
summer,0,12.039262455663607,73.31083308625651,24.306524260746205,0
spring,0,16.979477474279243,97.28380041029418,46.03698251713177,0
fall,0,9.572480399912523,80.88302322006264,2.002955952534724,0
summer,0,34.77450506475125,96.06181661850704,14.573045674689695,93
winter,1,32.81002903772886,76.20324012278456,10.377046810285172,149
summer,1,21.19871390841679,43.844176691155454,11.907332683284816,147
summer,0,30.26099883129264,28.429193780068516,45.42172759396876,183
winter,0,20.628739318161266,82.54590906759485,23.403452711714507,0
spring,1,23.707570640082793,71.53193771807327,23.31497064699094,37
winter,0,7.673732963480498,23.8548809914637,38.02878212276411,0
spring,0,27.658112614904237,48.80403727207827,7.72461020024629,162
spring,0,8.831404509057045,96.54398523874289,24.36326770500254,0
spring,1,29.782028907575853,60.0320916568161,21.499260706052986,188
winter,0,28.46084263011158,54.61833088157637,29.845534527332806,86
spring,1,26.262340932289295,56.61596841274352,49.97788516252193,58
fall,0,6.084811415742863,36.7106179204131,38.47244470410235,0
winter,1,14.093850678359859,49.49657366918362,19.89328515087136,42
fall,1,12.893377097325285,49.58506047897413,41.377652613702345,0
spring,0,15.804092224145572,24.188401614997794,8.535418165624009,123
summer,1,7.629282402915156,81.40541028143346,1.5231843154480063,0
spring,0,33.10873469093188,53.32035455231032,10.222418623213652,198
fall,1,21.61406722137129,85.77439094531387,17.020577805712982,0
fall,0,14.165729319740706,88.02784008959163,25.529037872977995,0
winter,0,16.9094455122285,36.95952437589264,30.75645702705999,12
summer,1,18.41607621514507,72.58827857361028,45.53028586072109,5
winter,0,23.01783000081852,57.78254433303854,25.492700477522884,18
fall,0,20.470382830894934,90.4125390337188,25.063782231286467,0
spring,1,32.58175919643252,37.25925433411633,2.5121504911491064,290
summer,0,19.908904487174908,74.22505602480354,1.7455776328111905,40
spring,0,34.764740444699385,68.62016978021781,27.557998095818604,139
spring,1,30.542748732352873,43.624118205746626,21.908930662417227,236
summer,1,11.255315430720074,30.92807229209381,41.95901974901493,50
winter,0,32.91785643931749,72.13118083818213,8.033979235592259,140
spring,0,8.490991936564283,79.08779665058645,1.24858310585248,0
fall,1,29.52349125473575,45.250187501068,22.451938396506293,217
spring,1,16.418698804297403,71.5866083217851,11.873927837612875,51
summer,0,31.339229613352085,51.61047260892026,2.4807186669418724,226
summer,1,31.041700703223512,77.05655066260942,36.22991434238145,129
summer,0,29.177762003528635,35.93722199152425,5.579649997862374,222
winter,0,28.70091308921184,91.21720021089395,30.415975000388585,3
spring,0,14.140374172941224,42.99276771724638,14.052487508344457,0
winter,0,7.427578491537565,49.42287902049223,8.6748025177511,0
winter,0,17.089405362954842,24.647356166427983,18.987576145965875,68
summer,1,10.20573544959526,28.92097698570211,40.072288811147686,96
summer,1,25.84853266707385,61.26895221698625,19.604678845228634,164
winter,1,15.382991796133567,41.40741413823772,37.538482460552785,9
spring,1,34.26830602579744,86.83841805937556,6.274314839957534,154
fall,0,24.22916232035996,21.175471092396307,38.638570983253956,135
winter,0,29.67441690903083,50.32752389375489,11.846666245332433,120
spring,0,8.975740182255453,46.987643741527414,33.86965649444364,0
summer,0,30.860434468178678,21.54621047340808,28.289077742049816,227
summer,1,32.68271571540183,29.949471920040818,46.45723586058437,317
spring,0,19.611857564568076,53.09141399349082,19.366125898765702,68
fall,0,23.187588132529324,59.429166755795734,3.308259441722022,105
summer,1,27.944294027089864,52.34317978038953,0.9577742775626452,219
summer,1,10.245158817812376,62.475014272967506,41.34292804863765,0
summer,1,20.07698229390327,67.61053399245452,26.236781883071608,32
spring,1,16.959890833169393,20.79390569022685,38.76220259174746,125
winter,0,9.391219764867474,57.127612756280314,11.721280000575735,0
summer,0,16.02603266874594,97.07993927100706,17.254187275661685,0
winter,1,7.045169281564807,61.522582410363896,1.505193610565947,0
fall,0,5.774357208484609,74.20338139671625,48.07461622870561,0
summer,0,9.054988674644683,44.949108633350654,33.39339533504067,0
summer,0,33.89345334767522,81.91931025222101,46.66025438796531,48
fall,1,21.48588607685051,81.8337185500892,13.274820371453616,44
summer,0,33.974664834596595,61.703683812331114,30.573180561283042,150
winter,1,17.97493634990396,98.08110586233708,33.924998414631894,0
spring,0,14.354483992557787,30.044017181012272,15.877485012879422,58
winter,0,20.18425588520732,21.35581319116648,42.405461750781505,64
spring,0,18.185350658987304,81.61265694056767,47.35807314501239,0
spring,1,8.169940527852317,84.5724429891906,44.24275588480022,0
winter,0,24.224789440706186,29.6165783296461,36.953348796968626,98
winter,1,11.481145475287988,41.24662663668849,13.873233986247701,12
winter,1,23.587638646934888,21.404189069330315,14.080802105281586,218
winter,1,24.5060327719446,43.46468886244517,48.1680160223019,143
fall,0,9.560745593859444,81.85134991349372,0.5142247967846014,0
summer,0,6.840488813320045,61.436842217006316,35.802498662107226,0
spring,0,28.422847582053194,47.84764745346305,35.31230812776311,92
winter,0,18.794012713079603,49.73914359250642,31.134477047489874,5
winter,1,6.744913865164274,20.108290057237454,49.50544230434329,0
winter,1,34.84598951509301,43.98404220521887,15.593971788186261,216
fall,1,6.733416829890999,71.71669933103445,16.998593189662408,0
winter,0,25.851056865756597,97.93555550530857,3.9469701473277774,0
winter,1,34.51036775790241,87.76486615871195,22.139906827186874,132
winter,0,12.175403126477768,21.88759717164233,13.052426311742405,52
summer,1,9.267481060615886,91.88484837398715,17.169335108882212,0
fall,0,8.641548182672867,82.65587306389008,41.72858951278138,0
winter,0,14.098254427027866,82.43008988567843,46.77422567637478,0
spring,1,8.031374330319402,56.63966072028572,9.286653600259282,0
spring,1,25.76484025082396,51.840423436360226,18.625446577673294,118
spring,1,6.868753943901881,44.23325830665541,46.4315281057697,0
fall,1,20.28266384449369,25.255588716349262,3.0904230344611316,200
fall,0,34.9009056155893,38.258829079495925,4.6180264055689255,270
spring,1,29.419108085180564,39.72829079824197,8.139549460311468,197
winter,1,23.456583146930328,58.72616557681613,29.760641706343737,69
fall,1,14.18760862359835,79.79555252773551,7.523613550299873,0
spring,0,23.716875088749156,57.90478627183573,48.40381907253668,52
spring,0,20.81124391734955,24.62755595577285,22.335726362926017,158
winter,1,17.782501516711143,96.62318407905632,25.07589801750832,0
summer,0,8.921311302205984,95.41794552752899,12.332930790270325,0
fall,1,31.598126457214,82.81516345187268,23.548012621736675,64
winter,0,18.493539464639674,99.30623212513764,33.095681631850574,0
spring,0,10.838675354622952,63.55858662402103,37.55885684770214,0
spring,0,16.03278052631869,97.02146802025649,37.69340413549565,0
winter,0,17.42389257586781,26.048403249340062,28.894555634704417,80
fall,1,29.82613686700623,49.254459860909705,45.217988749692864,173
summer,1,27.00843141684206,38.030501440541265,40.87039236530547,214
summer,1,28.079146809240193,35.666646730741604,37.852405734931274,213
spring,0,5.330937932859417,31.264235911414087,2.780276084023031,0
fall,1,17.484619945392843,69.79309132527973,0.3438981109824657,86
summer,1,19.44032454905971,82.5057484597844,10.622363859773648,17
fall,1,5.5757683046917,66.26387195362885,33.176179695672616,0
fall,0,12.794396262351027,31.757016767056776,20.559874444127292,23
spring,0,27.80869469366405,84.88990159467767,20.120312964965585,66
summer,0,9.113291171869971,70.87637657309827,44.22934441148069,0
winter,1,21.05930394357775,51.05325649015964,44.77814240659194,64
spring,1,11.456056160517125,73.93042364288505,45.458763202679286,0
summer,1,5.363623239316798,40.792398339426626,15.693903825751365,0
summer,0,12.236043727986244,47.61537667953684,34.55279063696309,0
summer,0,34.27621264730161,93.39886745055922,13.581659063718481,127
summer,1,29.046113356489688,43.240360453713635,9.530491653722489,235
summer,0,33.787299329631,57.59906145263493,9.231622867368461,173
fall,0,19.63562131779087,91.21129099168117,17.1053810431797,0
spring,0,8.292085960325105,76.6177080214022,21.497880988991085,0
fall,0,21.43878466921079,24.97625809317622,41.54745855275342,120
winter,1,18.631320036798826,31.784243542317625,5.994554673635605,165
summer,0,30.330712482188478,20.627327261753344,36.74629236974471,244
spring,0,7.942477423527338,70.47374321833307,26.572745709465266,0
summer,0,19.647234110653343,55.81387403283347,14.397267133799623,73
spring,0,9.501459940819528,30.741988072182043,24.640979226641228,0
fall,1,14.7402778067018,96.63472968454164,14.997103488851133,0
spring,1,27.120712321633988,62.37277791564959,29.804097761915298,122
winter,0,19.280543881062997,39.351463529031136,21.69219614276221,43
winter,0,16.276648554373082,60.0482856923766,8.220276453943937,4
spring,0,16.83428835710106,74.36962661880862,5.829153727784836,0
spring,0,18.7834030521796,26.099137437885158,27.33478410360651,79
spring,0,28.550496315111708,41.97630520383136,45.12065166430517,136
spring,0,31.76254066820703,84.55723927071949,17.197884327884278,94
winter,1,33.66004059511785,56.7731896322129,36.65000536113116,209
summer,0,28.607101587658853,63.72617136258359,32.93306774698835,127
spring,1,14.462206872440381,54.62528017675754,46.57774571547405,19
spring,1,25.644041182596265,23.51199541144041,41.049050864957046,215
winter,0,18.128093721661756,33.259982385612474,28.330262945273148,58
winter,1,12.640118661381536,55.64333109935127,32.85152491170537,1
fall,1,30.22614738277768,36.73483723263423,44.919323329201745,171
spring,1,6.15279046886975,23.998322292774297,19.97593922934674,40
fall,1,32.0528597640627,87.4919731241459,16.339735292888868,94
winter,1,18.844323938742026,98.49540233312926,0.540554181759817,0
winter,1,24.116044304248412,83.45142991973916,41.32755370957321,19
summer,0,24.78061766617348,88.30279373637336,40.04903502016825,0
spring,1,31.85353222119609,39.35817042536363,5.222725905007569,222
fall,1,24.10009046501622,96.85015804105598,28.842869056635013,0
winter,1,23.418007542801853,35.75405635627427,23.199084908344368,174
winter,0,6.999561216820699,96.11438482894658,5.9354547754555735,0
fall,1,20.552240658356123,99.58554351727608,49.02841135303618,0
summer,0,9.50507002451125,76.9378244596839,10.734794373167771,0
winter,1,27.123013061644567,98.49149854334576,3.3617090045280573,0
spring,0,20.366657624380235,65.56318236536829,29.74236897509548,15
winter,0,25.4068333762506,40.763342654087225,36.943333856651634,65
spring,1,6.250187018071528,54.95967085324967,1.6221723023593482,39
fall,1,7.543760481374097,67.48487483030289,32.93588193635111,0
spring,0,26.48970164188047,25.846524962161197,26.614593797572724,172
fall,1,7.1625300799602005,69.7874611693797,5.163250443752421,0
spring,0,7.137701832957758,98.49422694098357,8.626193847318103,0
fall,0,5.3632542570466235,35.20861198269821,28.398714865804024,0
spring,0,33.695041948984404,83.40760930307067,14.81788067566442,132
summer,0,27.12525078377021,92.63190350236955,46.9157864325658,0
spring,0,15.597542255061924,95.49612742561766,40.93701147420254,0
spring,1,13.896067438629657,96.81084835243578,49.17836032568315,0
summer,0,15.491096892375486,61.71677109771775,12.983541947520699,11
winter,0,28.239605935435456,98.1846326393203,48.48618163989885,0
winter,1,24.841118332112433,80.58481657075511,21.561693489577895,19
spring,0,10.555867036024038,32.93371489895695,17.375939765687733,29
summer,1,10.22328006002253,58.1520085174376,2.517476348467662,41
spring,1,7.9518694914019195,77.46649402976033,2.638262892980131,0
fall,1,24.809081591040144,39.787225265526665,34.600562797332735,207
fall,0,27.93117986665208,71.24921468391099,22.896449721701394,93
spring,0,12.951392849750121,73.32803832372954,11.326081301805285,0
winter,0,5.628348830927385,33.01597950468527,30.69851531626163,0
winter,1,7.465150024292821,65.2068249962205,12.642905912505558,0
spring,0,34.035801045350915,81.7301528782886,28.88158771722113,94
spring,1,13.863343324322608,59.91165316287535,17.960437349134516,30
fall,0,28.07669443514401,20.968249342088594,41.17761133059095,190
winter,1,23.739907065627914,20.723077526343374,41.034808038338966,186
spring,0,16.458189189586875,48.562347517600976,23.867519906120066,59
fall,0,11.170617865866653,94.09552547454255,17.54095546675078,0
winter,0,8.641592544782192,38.2941423682887,18.12798982795473,0
summer,1,23.450389041165998,70.74909510973498,40.285726283410895,105
fall,1,28.239013419133638,37.76606965546564,16.4089741398806,265
winter,0,24.31712760623392,45.73359917276389,10.4529686853423,179
winter,0,20.90906399747475,87.84336716811872,4.234417093765341,0
fall,1,6.258536702949088,78.30891538159575,23.33465604422042,0
summer,1,34.05466332783151,27.63194218505685,24.106604945992093,279
fall,1,28.961425749637236,54.296161678914686,42.04543552014536,157
winter,0,13.784661101028941,22.333581091621156,11.061934822303199,50
spring,1,34.39910988076552,58.47121172824072,19.049563683419997,278
spring,0,23.056447689089662,72.99472093608544,40.42028694468455,0
fall,1,22.472679746217395,29.480209887852126,41.181180537448675,112
winter,0,27.442195382885963,43.11079511273326,19.23055379893841,114
spring,1,29.353093642704128,51.826930040172556,22.956201164334043,144
winter,1,24.69435821994508,93.56248197248398,15.164294542464146,22
fall,1,8.842872390986,99.46040123383712,46.6277439209656,0
spring,1,15.148025179834953,23.592903919649267,5.932188287079016,162
winter,1,32.8425092097815,80.88063387963136,46.6874711500735,23
spring,0,11.738468355315558,49.73792531218746,34.19332259176716,0
fall,1,16.165010715125398,51.396654898358406,26.57860763433656,88
winter,1,17.96230648832588,80.34119786776182,1.6329530392247937,5
spring,1,18.182149690833565,93.4741145716327,23.779809591100413,0
fall,0,23.388187474835764,96.07428756020387,20.387405250136613,0
spring,1,33.29227513234123,66.16980688306566,8.060940598756128,212
spring,0,12.220781354975149,48.569692744040225,32.82048017503285,0
summer,1,8.645041289027542,83.00392686870234,48.55754536841429,0
summer,1,10.924114695798119,40.08011066098402,28.109440553226257,71
fall,0,31.607747006278085,65.12592230668142,35.73766382219729,29
summer,1,24.37432437965618,48.68627692198985,3.422522628300839,186
fall,0,13.577203677174804,72.5304858966301,20.883349790849735,0
summer,0,29.47840816905852,39.23191303148055,5.817924258224794,244
spring,1,30.84109989090308,35.32743565878606,30.63979177682552,247
fall,0,30.39543016070834,93.45912693403497,46.92410791070773,0
fall,1,32.56779600918664,28.14429463596295,33.08888662358193,246
spring,1,12.567230605200848,60.47663261879453,3.8401524157210765,33
fall,0,27.65125786238835,37.668222637040714,17.733310249254142,164
fall,0,18.816184918224202,23.114397066053396,27.533168972042578,93
summer,0,30.259956586701847,22.881505463314113,20.160387806662612,251
fall,0,26.854720314848397,34.01774176846619,41.68220052375862,151
winter,1,28.293423394991738,89.34162836048002,40.73355023549946,0
spring,1,24.684855130432144,42.598299518162136,30.591551005161072,160
summer,0,10.322863084091207,96.03673364602366,18.672897256635263,0
summer,1,21.35080756690815,66.52978343913549,12.766818688162207,69
winter,1,34.54009218573525,54.92913518150129,5.2937159106564655,186
spring,1,33.12164199491357,66.40710677355636,17.7448841743277,214
spring,1,6.29521207391035,61.33587081810142,20.658625860385975,0
summer,0,9.944444471883113,80.70210030058601,33.79114625520368,0
fall,0,8.951863203636858,42.59968527782818,32.90799121487867,0
summer,1,26.779397299558866,48.24403132802419,3.5054069820628477,221
spring,0,29.53355989570835,91.52754420266005,19.762965771557887,71
winter,0,11.405340989320157,95.71652105203243,9.088943360868097,0
summer,0,20.175580788554868,91.40465819891796,7.840635265840285,0
spring,1,30.221090840336,53.55583951658509,41.36510748686229,134
summer,1,26.98404634298752,82.42924024055054,2.0957608358128765,100
fall,1,21.26711616475545,58.1068586640879,20.959143795106066,15
summer,0,22.710430713763188,59.80318817168818,8.41018278832591,74
summer,1,20.2508164074884,36.374408724582715,43.9665107839237,161
spring,1,13.926453539564617,67.29042426068132,27.852025663751757,0
spring,0,21.950659785770483,34.89087182026783,11.5690318188424,131
spring,1,25.66655906150272,46.5251759253755,25.12136435831882,168
summer,1,31.19968747582423,88.40241612959481,36.574317985155794,84
fall,0,24.088740619377443,36.56606473686842,47.90590044597169,94
winter,0,27.83364611129474,25.692662813874627,11.022300212270947,213
winter,0,9.80214904863719,25.520607409025303,44.309088606467256,0
spring,1,18.846724232593697,95.26276164024863,46.71520570837451,0
spring,1,5.279948594812799,60.55363503694677,45.82102722660331,0
summer,1,12.40036593564869,52.752965745361465,31.770717843095493,17
winter,0,26.793851453390147,84.87028648063347,31.491032721735383,0
spring,0,34.7542985404809,86.86607423284129,20.16053165919114,167
fall,1,7.975342987616477,46.575282649248365,37.619894115189396,0
fall,1,17.044829475838647,75.48944459790363,26.564700917546595,0
spring,0,29.002129060974784,81.68982526815093,33.871903561414726,15
spring,0,11.121069038866965,72.37205494927636,21.42289519243977,0
winter,0,21.65254847906859,32.12760598400795,36.574823202156956,86
winter,0,26.992138880890245,90.07064668136456,41.22357588022745,0
summer,1,23.47956350780537,63.12756421888069,7.321812830140805,118
winter,0,10.640742038462484,42.597794109600294,41.6464857787114,0
fall,1,15.661537060572183,54.01825483501551,27.014826589515362,70
